Country Name,Country Code,Date,Thevalue,theid
Brazil,BRA,1985-01-01,1465,1469
Brazil,BRA,1986-01-01,1777,1470
Brazil,BRA,1987-01-01,1766,1471
Brazil,BRA,1988-01-01,1766,1472
Brazil,BRA,1989-01-01,2117,1473
Brazil,BRA,1990-01-01,2374,1474
Brazil,BRA,1991-01-01,2640,1475
Brazil,BRA,1992-01-01,3107,1476
Brazil,BRA,1993-01-01,2885,1477
Brazil,BRA,1994-01-01,3073,1478
Brazil,BRA,1995-01-01,"3,436.1",1479
Brazil,BRA,1996-01-01,"3,813.4",1480
Brazil,BRA,1997-01-01,"4,497.6",1481
Brazil,BRA,1998-01-01,"5,234.1",1482
Brazil,BRA,1999-01-01,"5,859.3",1483
Brazil,BRA,2000-01-01,"6,407.3",1484
Brazil,BRA,2001-01-01,"7,052.3",1485
Brazil,BRA,2002-01-01,"7,881.1",1486
Brazil,BRA,2003-01-01,"8,330.2",1487
Brazil,BRA,2004-01-01,9573,1488
Brazil,BRA,2005-01-01,"9,896.7",1489
Brazil,BRA,2006-01-01,"10,799.5",1490
Brazil,BRA,2007-01-01,"11,890.8",1491
Brazil,BRA,2008-01-01,"12,909.3",1492
Brazil,BRA,2009-01-01,"12,307.3",1493
Brazil,BRA,2010-01-01,"12,529.5",1494
Brazil,BRA,2011-01-01,"13,148.1",1495
Brunei Darussalam,BRN,1986-01-01,1,1496
Brunei Darussalam,BRN,1987-01-01,1,1497
Brunei Darussalam,BRN,1988-01-01,2,1498
Brunei Darussalam,BRN,1989-01-01,4,1499
Brunei Darussalam,BRN,1990-01-01,2,1500
Brunei Darussalam,BRN,1991-01-01,7,1501
Brunei Darussalam,BRN,1992-01-01,14,1502
Brunei Darussalam,BRN,1993-01-01,4,1503
Brunei Darussalam,BRN,1994-01-01,11,1504
Brunei Darussalam,BRN,1995-01-01,9.5,1505
Brunei Darussalam,BRN,1996-01-01,8.3,1506
Brunei Darussalam,BRN,1997-01-01,9.7,1507
Brunei Darussalam,BRN,1998-01-01,15.2,1508
Brunei Darussalam,BRN,1999-01-01,21.3,1509
Brunei Darussalam,BRN,2000-01-01,22.2,1510
Brunei Darussalam,BRN,2001-01-01,10.3,1511
Brunei Darussalam,BRN,2002-01-01,11.5,1512
Brunei Darussalam,BRN,2003-01-01,19.2,1513
Brunei Darussalam,BRN,2004-01-01,14.8,1514
Brunei Darussalam,BRN,2005-01-01,13,1515
Brunei Darussalam,BRN,2006-01-01,10.7,1516
Brunei Darussalam,BRN,2007-01-01,16.2,1517
Brunei Darussalam,BRN,2008-01-01,11.9,1518
Brunei Darussalam,BRN,2009-01-01,10.6,1519
Brunei Darussalam,BRN,2010-01-01,10,1520
Brunei Darussalam,BRN,2011-01-01,14.6,1521
Bulgaria,BGR,1981-01-01,983,1522
Bulgaria,BGR,1985-01-01,1079,1523
Bulgaria,BGR,1986-01-01,1158,1524
Bulgaria,BGR,1987-01-01,1125,1525
Bulgaria,BGR,1988-01-01,1089,1526
Bulgaria,BGR,1989-01-01,1219,1527
Bulgaria,BGR,1990-01-01,1216,1528
Bulgaria,BGR,1991-01-01,1169,1529
Bulgaria,BGR,1992-01-01,1218,1530
Bulgaria,BGR,1993-01-01,1380,1531
Bulgaria,BGR,1994-01-01,1024,1532
Bulgaria,BGR,1995-01-01,958.6,1533
Bulgaria,BGR,1996-01-01,954.1,1534
Bulgaria,BGR,1997-01-01,985.4,1535
Bulgaria,BGR,1998-01-01,929,1536
Bulgaria,BGR,1999-01-01,867.3,1537
Bulgaria,BGR,2000-01-01,909.3,1538
Bulgaria,BGR,2001-01-01,746.7,1539
Bulgaria,BGR,2002-01-01,814.8,1540
Bulgaria,BGR,2003-01-01,774.7,1541
Bulgaria,BGR,2004-01-01,807.8,1542
Bulgaria,BGR,2005-01-01,766.5,1543
Bulgaria,BGR,2006-01-01,766.8,1544
Bulgaria,BGR,2007-01-01,801.4,1545
Bulgaria,BGR,2008-01-01,761.4,1546
Bulgaria,BGR,2009-01-01,735.4,1547
Bulgaria,BGR,2010-01-01,675,1548
Bulgaria,BGR,2011-01-01,650.3,1549
Burkina Faso,BFA,1986-01-01,14,1550
Burkina Faso,BFA,1987-01-01,0,1551
Burkina Faso,BFA,1988-01-01,20,1552
Burkina Faso,BFA,1989-01-01,15,1553
Burkina Faso,BFA,1990-01-01,16,1554
Burkina Faso,BFA,1991-01-01,23,1555
Burkina Faso,BFA,1992-01-01,19,1556
Burkina Faso,BFA,1993-01-01,19,1557
Burkina Faso,BFA,1994-01-01,17,1558
Burkina Faso,BFA,1995-01-01,13.2,1559
Burkina Faso,BFA,1996-01-01,17.2,1560
Burkina Faso,BFA,1997-01-01,22.1,1561
Burkina Faso,BFA,1998-01-01,32.1,1562
Burkina Faso,BFA,1999-01-01,22.9,1563
Burkina Faso,BFA,2000-01-01,25.6,1564
Burkina Faso,BFA,2001-01-01,25.4,1565
Burkina Faso,BFA,2002-01-01,27.8,1566
Burkina Faso,BFA,2003-01-01,40.6,1567
Burkina Faso,BFA,2004-01-01,41.8,1568
Burkina Faso,BFA,2005-01-01,32.3,1569
Burkina Faso,BFA,2006-01-01,48.5,1570
Burkina Faso,BFA,2007-01-01,42.9,1571
Burkina Faso,BFA,2008-01-01,43.4,1572
Burkina Faso,BFA,2009-01-01,49.9,1573
Burkina Faso,BFA,2010-01-01,54.3,1574
Burkina Faso,BFA,2011-01-01,52.5,1575
Burundi,BDI,1986-01-01,4,1576
Burundi,BDI,1987-01-01,9,1577
Burundi,BDI,1988-01-01,6,1578
Burundi,BDI,1989-01-01,10,1579
Burundi,BDI,1990-01-01,3,1580
Burundi,BDI,1991-01-01,5,1581
Burundi,BDI,1992-01-01,6,1582
Burundi,BDI,1993-01-01,3,1583
Burundi,BDI,1994-01-01,9,1584
Burundi,BDI,1995-01-01,10.4,1585
Burundi,BDI,1996-01-01,7.9,1586
Burundi,BDI,1997-01-01,11.5,1587
Burundi,BDI,1998-01-01,2.2,1588
Burundi,BDI,1999-01-01,5.1,1589
Burundi,BDI,2000-01-01,0.7,1590
Burundi,BDI,2001-01-01,2.9,1591
Burundi,BDI,2002-01-01,1.3,1592
Burundi,BDI,2003-01-01,5.1,1593
Burundi,BDI,2004-01-01,3.1,1594
Burundi,BDI,2005-01-01,2.5,1595
Burundi,BDI,2006-01-01,1.2,1596
Burundi,BDI,2007-01-01,3.2,1597
Burundi,BDI,2008-01-01,2,1598
Burundi,BDI,2009-01-01,2.6,1599
Burundi,BDI,2010-01-01,5.9,1600
Burundi,BDI,2011-01-01,3.4,1601
Cabo Verde,CPV,1986-01-01,0,1602
Cabo Verde,CPV,1987-01-01,0,1603
Cabo Verde,CPV,1988-01-01,1,1604
Cabo Verde,CPV,1989-01-01,0,1605
Cabo Verde,CPV,1990-01-01,0,1606
Cabo Verde,CPV,1991-01-01,2,1607
Cabo Verde,CPV,1992-01-01,0,1608
Cabo Verde,CPV,1993-01-01,0,1609
Cabo Verde,CPV,1994-01-01,0,1610
Cabo Verde,CPV,1995-01-01,0.3,1611
Cabo Verde,CPV,1996-01-01,0.7,1612
Cabo Verde,CPV,1997-01-01,0.3,1613
Cabo Verde,CPV,1998-01-01,0.2,1614
Cabo Verde,CPV,1999-01-01,0.6,1615
Cabo Verde,CPV,2000-01-01,0,1616
Cabo Verde,CPV,2001-01-01,0.2,1617
Cabo Verde,CPV,2002-01-01,0,1618
Cabo Verde,CPV,2003-01-01,1.3,1619
Cabo Verde,CPV,2004-01-01,0.3,1620
Cabo Verde,CPV,2005-01-01,0.3,1621
Cabo Verde,CPV,2006-01-01,1.2,1622
Cabo Verde,CPV,2007-01-01,0,1623
Cabo Verde,CPV,2008-01-01,0.7,1624
Cabo Verde,CPV,2009-01-01,2.1,1625
Cabo Verde,CPV,2010-01-01,1.8,1626
Cabo Verde,CPV,2011-01-01,0.6,1627
Cambodia,KHM,1986-01-01,0,1628
Cambodia,KHM,1987-01-01,0,1629
Cambodia,KHM,1988-01-01,0,1630
Cambodia,KHM,1989-01-01,0,1631
Cambodia,KHM,1990-01-01,1,1632
Cambodia,KHM,1991-01-01,0,1633
Cambodia,KHM,1992-01-01,1,1634
Cambodia,KHM,1993-01-01,1,1635
Cambodia,KHM,1994-01-01,1,1636
Cambodia,KHM,1995-01-01,3.7,1637
Cambodia,KHM,1996-01-01,2.5,1638
Cambodia,KHM,1997-01-01,4.3,1639
Cambodia,KHM,1998-01-01,3.7,1640
Cambodia,KHM,1999-01-01,7.2,1641
Cambodia,KHM,2000-01-01,5.5,1642
Cambodia,KHM,2001-01-01,7.2,1643
Cambodia,KHM,2002-01-01,10.5,1644
Cambodia,KHM,2003-01-01,12.7,1645
Cambodia,KHM,2004-01-01,18.5,1646
Cambodia,KHM,2005-01-01,21,1647
Cambodia,KHM,2006-01-01,26.1,1648
Cambodia,KHM,2007-01-01,25.5,1649
Cambodia,KHM,2008-01-01,23.4,1650
Cambodia,KHM,2009-01-01,26.9,1651
Cambodia,KHM,2010-01-01,22.4,1652
Cambodia,KHM,2011-01-01,32.5,1653
Cameroon,CMR,1986-01-01,15,1654
Cameroon,CMR,1987-01-01,22,1655
Cameroon,CMR,1988-01-01,35,1656
Cameroon,CMR,1989-01-01,41,1657
Cameroon,CMR,1990-01-01,46,1658
Cameroon,CMR,1991-01-01,54,1659
Cameroon,CMR,1992-01-01,58,1660
Cameroon,CMR,1993-01-01,75,1661
Cameroon,CMR,1994-01-01,84,1662
Cameroon,CMR,1995-01-01,66,1663
Cameroon,CMR,1996-01-01,60.5,1664
Cameroon,CMR,1997-01-01,83.3,1665
Cameroon,CMR,1998-01-01,74.2,1666
Cameroon,CMR,1999-01-01,70.6,1667
Cameroon,CMR,2000-01-01,73.3,1668
Cameroon,CMR,2001-01-01,76.1,1669
Cameroon,CMR,2002-01-01,107.4,1670
Cameroon,CMR,2003-01-01,120.4,1671
Cameroon,CMR,2004-01-01,126.8,1672
Cameroon,CMR,2005-01-01,130.9,1673
Cameroon,CMR,2006-01-01,151.2,1674
Cameroon,CMR,2007-01-01,154.2,1675
Cameroon,CMR,2008-01-01,161.1,1676
Cameroon,CMR,2009-01-01,145.1,1677
Cameroon,CMR,2010-01-01,149.5,1678
Cameroon,CMR,2011-01-01,159.2,1679
Canada,CAN,1981-01-01,14440,1680
Canada,CAN,1985-01-01,16656,1681
Canada,CAN,1986-01-01,20871,1682
Canada,CAN,1987-01-01,20735,1683
Canada,CAN,1988-01-01,21391,1684
Canada,CAN,1989-01-01,22501,1685
Canada,CAN,1990-01-01,22792,1686
Canada,CAN,1991-01-01,22903,1687
Canada,CAN,1992-01-01,24180,1688
Canada,CAN,1993-01-01,23824,1689
Canada,CAN,1994-01-01,24565,1690
Canada,CAN,1995-01-01,"23,739.8",1691
Canada,CAN,1996-01-01,"23,841.8",1692
Canada,CAN,1997-01-01,"22,780.9",1693
Canada,CAN,1998-01-01,"22,200.7",1694
Canada,CAN,1999-01-01,"22,125.4",1695
Canada,CAN,2000-01-01,"22,701.3",1696
Canada,CAN,2001-01-01,"21,945.2",1697
Canada,CAN,2002-01-01,"22,341.5",1698
Canada,CAN,2003-01-01,"23,553.8",1699
Canada,CAN,2004-01-01,"24,232.3",1700
Canada,CAN,2005-01-01,"25,861.6",1701
Canada,CAN,2006-01-01,"27,205.9",1702
Canada,CAN,2007-01-01,"27,833.9",1703
Canada,CAN,2008-01-01,"28,636.7",1704
Canada,CAN,2009-01-01,"29,016.9",1705
Central African Republic,CAF,1986-01-01,4,1706
Central African Republic,CAF,1987-01-01,9,1707
Central African Republic,CAF,1988-01-01,9,1708
Central African Republic,CAF,1989-01-01,12,1709
Central African Republic,CAF,1990-01-01,11,1710
Central African Republic,CAF,1991-01-01,5,1711
Central African Republic,CAF,1992-01-01,6,1712
Central African Republic,CAF,1993-01-01,4,1713
Central African Republic,CAF,1994-01-01,3,1714
Central African Republic,CAF,1995-01-01,6.3,1715
Central African Republic,CAF,1996-01-01,3.3,1716
Central African Republic,CAF,1997-01-01,5.6,1717
Central African Republic,CAF,1998-01-01,6.4,1718
Central African Republic,CAF,1999-01-01,4.2,1719
Central African Republic,CAF,2000-01-01,2.6,1720
Central African Republic,CAF,2001-01-01,2.9,1721
Central African Republic,CAF,2002-01-01,4.3,1722
Central African Republic,CAF,2003-01-01,6,1723
Central African Republic,CAF,2004-01-01,6.5,1724
Central African Republic,CAF,2005-01-01,8.5,1725
Central African Republic,CAF,2006-01-01,6.1,1726
Central African Republic,CAF,2007-01-01,3.9,1727
Central African Republic,CAF,2008-01-01,7.8,1728
Central African Republic,CAF,2009-01-01,4,1729
Central African Republic,CAF,2010-01-01,5.5,1730
Central African Republic,CAF,2011-01-01,4.2,1731
Chad,TCD,1986-01-01,1,1732
Chad,TCD,1987-01-01,0,1733
Chad,TCD,1988-01-01,1,1734
Chad,TCD,1989-01-01,1,1735
Chad,TCD,1990-01-01,0,1736
Chad,TCD,1991-01-01,1,1737
Chad,TCD,1992-01-01,1,1738
Chad,TCD,1993-01-01,2,1739
Chad,TCD,1994-01-01,1,1740
Chad,TCD,1995-01-01,3.2,1741
Chad,TCD,1996-01-01,1.4,1742
Chad,TCD,1997-01-01,1.9,1743
Chad,TCD,1998-01-01,2,1744
Chad,TCD,1999-01-01,2.8,1745
Chad,TCD,2000-01-01,2.8,1746
Chad,TCD,2001-01-01,2,1747
Chad,TCD,2002-01-01,4.4,1748
Chad,TCD,2003-01-01,5.4,1749
Chad,TCD,2004-01-01,2.8,1750
Chad,TCD,2005-01-01,7.2,1751
Chad,TCD,2006-01-01,6.1,1752
Chad,TCD,2007-01-01,3.3,1753
Chad,TCD,2008-01-01,3.1,1754
Chad,TCD,2009-01-01,2.3,1755
Chad,TCD,2010-01-01,1.7,1756
Chad,TCD,2011-01-01,1.7,1757
Chile,CHL,1981-01-01,561,1758
Chile,CHL,1985-01-01,569,1759
Chile,CHL,1986-01-01,673,1760
Chile,CHL,1987-01-01,624,1761
Chile,CHL,1988-01-01,682,1762
Chile,CHL,1989-01-01,745,1763
Chile,CHL,1990-01-01,830,1764
Chile,CHL,1991-01-01,819,1765
Chile,CHL,1992-01-01,835,1766
Chile,CHL,1993-01-01,877,1767
Chile,CHL,1994-01-01,798,1768
Chile,CHL,1995-01-01,888.6,1769
Chile,CHL,1996-01-01,920.3,1770
Chile,CHL,1997-01-01,954.3,1771
Chile,CHL,1998-01-01,991.8,1772
Chile,CHL,1999-01-01,"1,058.9",1773
Chile,CHL,2000-01-01,"1,115.1",1774
Chile,CHL,2001-01-01,"1,159.4",1775
Chile,CHL,2002-01-01,"1,311.4",1776
Chile,CHL,2003-01-01,"1,406.4",1777
Chile,CHL,2004-01-01,"1,464.1",1778
Chile,CHL,2005-01-01,"1,559.3",1779
Chile,CHL,2006-01-01,"1,630.4",1780
Chile,CHL,2007-01-01,"1,741.2",1781
Chile,CHL,2008-01-01,"1,784.7",1782
Chile,CHL,2009-01-01,"1,867.8",1783
Chile,CHL,2010-01-01,"1,867.2",1784
Chile,CHL,2011-01-01,"1,979.2",1785
China,CHN,1981-01-01,1100,1786
China,CHN,1985-01-01,1943,1787
China,CHN,1986-01-01,2911,1788
China,CHN,1987-01-01,3146,1789
China,CHN,1988-01-01,4619,1790
China,CHN,1989-01-01,5411,1791
China,CHN,1990-01-01,6285,1792
China,CHN,1991-01-01,6186,1793
China,CHN,1992-01-01,6956,1794
China,CHN,1993-01-01,7566,1795
China,CHN,1994-01-01,7821,1796
China,CHN,1995-01-01,"9,061.4",1797
China,CHN,1996-01-01,"10,526.1",1798
China,CHN,1997-01-01,"12,171.6",1799
China,CHN,1998-01-01,"13,781.3",1800
China,CHN,1999-01-01,"15,714.7",1801
China,CHN,2000-01-01,"18,478.7",1802
China,CHN,2001-01-01,"21,134.1",1803
China,CHN,2002-01-01,"23,269.1",1804
China,CHN,2003-01-01,"28,767.9",1805
China,CHN,2004-01-01,"34,845.6",1806
China,CHN,2005-01-01,"41,603.6",1807
China,CHN,2006-01-01,"49,575.1",1808
China,CHN,2007-01-01,"56,811.2",1809
China,CHN,2008-01-01,"65,300.5",1810
China,CHN,2009-01-01,"74,034.4",1811
China,CHN,2010-01-01,"79,991.3",1812
China,CHN,2011-01-01,"89,894.4",1813
Colombia,COL,1986-01-01,90,1814
Colombia,COL,1987-01-01,88,1815
Colombia,COL,1988-01-01,86,1816
Colombia,COL,1989-01-01,111,1817
Colombia,COL,1990-01-01,122,1818
Colombia,COL,1991-01-01,106,1819
Colombia,COL,1992-01-01,125,1820
Colombia,COL,1993-01-01,122,1821
Colombia,COL,1994-01-01,145,1822
Colombia,COL,1995-01-01,162.3,1823
Colombia,COL,1996-01-01,194.7,1824
Colombia,COL,1997-01-01,234.9,1825
Colombia,COL,1998-01-01,247.7,1826
Colombia,COL,1999-01-01,240.3,1827
Colombia,COL,2000-01-01,331.5,1828
Colombia,COL,2001-01-01,315.8,1829
Colombia,COL,2002-01-01,355.6,1830
Colombia,COL,2003-01-01,325.5,1831
Colombia,COL,2004-01-01,358.5,1832
Colombia,COL,2005-01-01,401.3,1833
Colombia,COL,2006-01-01,469.7,1834
Colombia,COL,2007-01-01,489.4,1835
Colombia,COL,2008-01-01,574.6,1836
Colombia,COL,2009-01-01,608.4,1837
Colombia,COL,2010-01-01,692.4,1838
Colombia,COL,2011-01-01,726.6,1839
Comoros,COM,1986-01-01,0,1840
Comoros,COM,1987-01-01,0,1841
Comoros,COM,1988-01-01,0,1842
Comoros,COM,1989-01-01,0,1843
Comoros,COM,1990-01-01,0,1844
Comoros,COM,1991-01-01,0,1845
Comoros,COM,1992-01-01,0,1846
Comoros,COM,1993-01-01,1,1847
Comoros,COM,1994-01-01,0,1848
Comoros,COM,1995-01-01,0.3,1849
Comoros,COM,1996-01-01,0,1850
Comoros,COM,1997-01-01,0,1851
Comoros,COM,1998-01-01,0.5,1852
Comoros,COM,1999-01-01,1,1853
Comoros,COM,2000-01-01,0.5,1854
Comoros,COM,2001-01-01,0.1,1855
Comoros,COM,2002-01-01,0,1856
Comoros,COM,2003-01-01,0.7,1857
Comoros,COM,2004-01-01,0.5,1858
Comoros,COM,2005-01-01,1.6,1859
Comoros,COM,2006-01-01,0,1860
Comoros,COM,2007-01-01,1.2,1861
Comoros,COM,2008-01-01,0.6,1862
Comoros,COM,2009-01-01,0.5,1863
Comoros,COM,2010-01-01,0.7,1864
Comoros,COM,2011-01-01,0.3,1865
"Congo, Dem. Rep.",COD,1986-01-01,31,1866
"Congo, Dem. Rep.",COD,1987-01-01,30,1867
"Congo, Dem. Rep.",COD,1988-01-01,38,1868
"Congo, Dem. Rep.",COD,1989-01-01,31,1869
"Congo, Dem. Rep.",COD,1990-01-01,29,1870
"Congo, Dem. Rep.",COD,1991-01-01,21,1871
"Congo, Dem. Rep.",COD,1992-01-01,26,1872
"Congo, Dem. Rep.",COD,1993-01-01,21,1873
"Congo, Dem. Rep.",COD,1994-01-01,19,1874
"Congo, Dem. Rep.",COD,1995-01-01,19.3,1875
"Congo, Dem. Rep.",COD,1996-01-01,13.8,1876
"Congo, Dem. Rep.",COD,1997-01-01,15.8,1877
"Congo, Dem. Rep.",COD,1998-01-01,6.9,1878
"Congo, Dem. Rep.",COD,1999-01-01,6,1879
"Congo, Dem. Rep.",COD,2000-01-01,7.4,1880
"Congo, Dem. Rep.",COD,2001-01-01,2.8,1881
"Congo, Dem. Rep.",COD,2002-01-01,5.2,1882
"Congo, Dem. Rep.",COD,2003-01-01,7.1,1883
"Congo, Dem. Rep.",COD,2004-01-01,4.6,1884
"Congo, Dem. Rep.",COD,2005-01-01,6.2,1885
"Congo, Dem. Rep.",COD,2006-01-01,3.8,1886
"Congo, Dem. Rep.",COD,2007-01-01,7.2,1887
"Congo, Dem. Rep.",COD,2008-01-01,11.1,1888
"Congo, Dem. Rep.",COD,2009-01-01,19.1,1889
"Congo, Dem. Rep.",COD,2010-01-01,14.7,1890
"Congo, Dem. Rep.",COD,2011-01-01,20.6,1891
"Congo, Rep.",COG,1986-01-01,15,1892
"Congo, Rep.",COG,1987-01-01,18,1893
"Congo, Rep.",COG,1988-01-01,14,1894
"Congo, Rep.",COG,1989-01-01,17,1895
"Congo, Rep.",COG,1990-01-01,15,1896
"Congo, Rep.",COG,1991-01-01,14,1897
"Congo, Rep.",COG,1992-01-01,18,1898
"Congo, Rep.",COG,1993-01-01,8,1899
"Congo, Rep.",COG,1994-01-01,10,1900
"Congo, Rep.",COG,1995-01-01,5.8,1901
"Congo, Rep.",COG,1996-01-01,9.9,1902
"Congo, Rep.",COG,1997-01-01,7.6,1903
"Congo, Rep.",COG,1998-01-01,11.9,1904
"Congo, Rep.",COG,1999-01-01,12.5,1905
"Congo, Rep.",COG,2000-01-01,9.2,1906
"Congo, Rep.",COG,2001-01-01,4.9,1907
"Congo, Rep.",COG,2002-01-01,9.8,1908
"Congo, Rep.",COG,2003-01-01,13.8,1909
"Congo, Rep.",COG,2004-01-01,16.5,1910
"Congo, Rep.",COG,2005-01-01,18.9,1911
"Congo, Rep.",COG,2006-01-01,20.8,1912
"Congo, Rep.",COG,2007-01-01,20.9,1913
"Congo, Rep.",COG,2008-01-01,16.7,1914
"Congo, Rep.",COG,2009-01-01,17.7,1915
"Congo, Rep.",COG,2010-01-01,18.4,1916
"Congo, Rep.",COG,2011-01-01,16,1917
Costa Rica,CRI,1986-01-01,44,1918
Costa Rica,CRI,1987-01-01,48,1919
Costa Rica,CRI,1988-01-01,55,1920
Costa Rica,CRI,1989-01-01,55,1921
Costa Rica,CRI,1990-01-01,54,1922
Costa Rica,CRI,1991-01-01,55,1923
Costa Rica,CRI,1992-01-01,62,1924
Costa Rica,CRI,1993-01-01,61,1925
Costa Rica,CRI,1994-01-01,66,1926
Costa Rica,CRI,1995-01-01,65.8,1927
Costa Rica,CRI,1996-01-01,74.7,1928
Costa Rica,CRI,1997-01-01,76.5,1929
Costa Rica,CRI,1998-01-01,72.7,1930
Costa Rica,CRI,1999-01-01,69.2,1931
Costa Rica,CRI,2000-01-01,80,1932
Costa Rica,CRI,2001-01-01,90.3,1933
Costa Rica,CRI,2002-01-01,89.1,1934
Costa Rica,CRI,2003-01-01,88.9,1935
Costa Rica,CRI,2004-01-01,84.9,1936
Costa Rica,CRI,2005-01-01,105.6,1937
Costa Rica,CRI,2006-01-01,80.1,1938
Costa Rica,CRI,2007-01-01,100.2,1939
Costa Rica,CRI,2008-01-01,107,1940
Costa Rica,CRI,2009-01-01,98.3,1941
Costa Rica,CRI,2010-01-01,102.1,1942
Costa Rica,CRI,2011-01-01,106.4,1943
Cote d'Ivoire,CIV,1986-01-01,46,1944
Cote d'Ivoire,CIV,1987-01-01,42,1945
Cote d'Ivoire,CIV,1988-01-01,32,1946
Cote d'Ivoire,CIV,1989-01-01,26,1947
Cote d'Ivoire,CIV,1990-01-01,34,1948
Cote d'Ivoire,CIV,1991-01-01,36,1949
Cote d'Ivoire,CIV,1992-01-01,37,1950
Cote d'Ivoire,CIV,1993-01-01,32,1951
Cote d'Ivoire,CIV,1994-01-01,47,1952
Cote d'Ivoire,CIV,1995-01-01,39.9,1953
Cote d'Ivoire,CIV,1996-01-01,31.1,1954
Cote d'Ivoire,CIV,1997-01-01,40,1955
Cote d'Ivoire,CIV,1998-01-01,53.9,1956
Cote d'Ivoire,CIV,1999-01-01,47.9,1957
Cote d'Ivoire,CIV,2000-01-01,48.7,1958
Cote d'Ivoire,CIV,2001-01-01,45,1959
Cote d'Ivoire,CIV,2002-01-01,36.2,1960
Cote d'Ivoire,CIV,2003-01-01,52.6,1961
Cote d'Ivoire,CIV,2004-01-01,41.6,1962
Cote d'Ivoire,CIV,2005-01-01,39.4,1963
Cote d'Ivoire,CIV,2006-01-01,41.1,1964
Cote d'Ivoire,CIV,2007-01-01,37.4,1965
Cote d'Ivoire,CIV,2008-01-01,38.9,1966
Cote d'Ivoire,CIV,2009-01-01,56,1967
Cote d'Ivoire,CIV,2010-01-01,46.1,1968
Cote d'Ivoire,CIV,2011-01-01,44.4,1969
Croatia,HRV,1981-01-01,0,1970
Croatia,HRV,1985-01-01,0,1971
Croatia,HRV,1986-01-01,0,1972
Croatia,HRV,1987-01-01,0,1973
Croatia,HRV,1992-01-01,17,1974
Croatia,HRV,1993-01-01,575,1975
Croatia,HRV,1994-01-01,508,1976
Croatia,HRV,1995-01-01,600,1977
Croatia,HRV,1996-01-01,640.3,1978
Croatia,HRV,1997-01-01,580.5,1979
Croatia,HRV,1998-01-01,624.6,1980
Croatia,HRV,1999-01-01,647.1,1981
Croatia,HRV,2000-01-01,678,1982
Croatia,HRV,2001-01-01,696.4,1983
Croatia,HRV,2002-01-01,719.1,1984
Croatia,HRV,2003-01-01,798.3,1985
Croatia,HRV,2004-01-01,868,1986
Croatia,HRV,2005-01-01,953,1987
Croatia,HRV,2006-01-01,985.7,1988
Croatia,HRV,2007-01-01,"1,101.6",1989
Croatia,HRV,2008-01-01,"1,188.3",1990
Croatia,HRV,2009-01-01,"1,164.1",1991
Croatia,HRV,2010-01-01,"1,246.5",1992
Croatia,HRV,2011-01-01,"1,288.6",1993
Cuba,CUB,1986-01-01,56,1994
Cuba,CUB,1987-01-01,76,1995
Cuba,CUB,1988-01-01,67,1996
Cuba,CUB,1989-01-01,90,1997
Cuba,CUB,1990-01-01,108,1998
Cuba,CUB,1991-01-01,94,1999
Cuba,CUB,1992-01-01,131,2000
Cuba,CUB,1993-01-01,113,2001
Cuba,CUB,1994-01-01,141,2002
Cuba,CUB,1995-01-01,167.8,2003
Cuba,CUB,1996-01-01,206.4,2004
Cuba,CUB,1997-01-01,167,2005
Cuba,CUB,1998-01-01,236.3,2006
Cuba,CUB,1999-01-01,256.6,2007
Cuba,CUB,2000-01-01,283.8,2008
Cuba,CUB,2001-01-01,272.1,2009
Cuba,CUB,2002-01-01,206,2010
Cuba,CUB,2003-01-01,268.3,2011
Cuba,CUB,2004-01-01,254.5,2012
Cuba,CUB,2005-01-01,261.4,2013
Cuba,CUB,2006-01-01,295.2,2014
Cuba,CUB,2007-01-01,243.5,2015
Cuba,CUB,2008-01-01,252.6,2016
Cuba,CUB,2009-01-01,222.4,2017
Cuba,CUB,2010-01-01,195,2018
Cuba,CUB,2011-01-01,224.1,2019
Cyprus,CYP,1986-01-01,13,2020
Cyprus,CYP,1987-01-01,16,2021
Cyprus,CYP,1988-01-01,15,2022
Cyprus,CYP,1989-01-01,15,2023
Cyprus,CYP,1990-01-01,17,2024
Cyprus,CYP,1991-01-01,8,2025
Cyprus,CYP,1992-01-01,22,2026
Cyprus,CYP,1993-01-01,24,2027
Cyprus,CYP,1994-01-01,24,2028
Cyprus,CYP,1995-01-01,43,2029
Cyprus,CYP,1996-01-01,44.5,2030
Cyprus,CYP,1997-01-01,56.6,2031
Cyprus,CYP,1998-01-01,54.7,2032
Cyprus,CYP,1999-01-01,49.3,2033
Cyprus,CYP,2000-01-01,59,2034
Cyprus,CYP,2001-01-01,67.9,2035
Cyprus,CYP,2002-01-01,78.5,2036
Cyprus,CYP,2003-01-01,75.7,2037
Cyprus,CYP,2004-01-01,87.3,2038
Cyprus,CYP,2005-01-01,91.3,2039
Cyprus,CYP,2006-01-01,119.9,2040
Cyprus,CYP,2007-01-01,139.1,2041
Cyprus,CYP,2008-01-01,169,2042
Cyprus,CYP,2009-01-01,195.2,2043
Cyprus,CYP,2010-01-01,211.6,2044
Cyprus,CYP,2011-01-01,211.4,2045
Czech Republic,CZE,1981-01-01,0,2046
Czech Republic,CZE,1985-01-01,0,2047
Czech Republic,CZE,1986-01-01,0,2048
Czech Republic,CZE,1987-01-01,0,2049
Czech Republic,CZE,1988-01-01,2746,2050
Czech Republic,CZE,1989-01-01,2995,2051
Czech Republic,CZE,1990-01-01,3079,2052
